row_index,id,issue_type,severity,detail
418,fungi_culture_qa_06__000418,TAG_HAS_SPACE,MED,"tags có token chứa space: ['mẫu cấy mới', 'độc lực', 'nguồn bệnh', 'lây bệnh', 'giảm độc tính']"
419,fungi_culture_qa_07__000419,TAG_HAS_SPACE,MED,"tags có token chứa space: ['giá thể', 'hạt kê', 'vỏ trấu', 'ngâm nước', 'bình tam giác', 'khử trùng']"
420,idm_chunk_01__000420,TAG_HAS_SPACE,MED,"tags có token chứa space: ['quản lý bệnh', 'IDM', 'phòng trừ bệnh', 'chu kỳ bệnh', 'ký chủ']"
421,idm_chunk_02__000421,TAG_HAS_SPACE,MED,"tags có token chứa space: ['chu kỳ bệnh', 'xâm nhiễm', 'lan truyền', 'ký chủ', 'biện pháp canh tác']"
422,idm_chunk_03__000422,TAG_HAS_SPACE,MED,"tags có token chứa space: ['hệ thống canh tác', 'cây trồng lâu năm', 'canh tác hỗn hợp', 'phổ ký chủ', 'quản lý bệnh']"
423,idm_chunk_04__000423,TAG_HAS_SPACE,MED,"tags có token chứa space: ['luân canh', 'giống kháng bệnh', 'vệ sinh', 'thuốc trừ nấm', 'kiểm dịch', 'quản lý cây trồng']"
424,idm_crop_rotation_chunk_01__000424,TAG_HAS_SPACE,MED,"tags có token chứa space: ['luân canh', 'IDM', 'rau màu', 'vi sinh vật gây bệnh', 'canh tác hỗn hợp']"
425,idm_crop_rotation_chunk_02__000425,TAG_HAS_SPACE,MED,"tags có token chứa space: ['luân canh', 'ký chủ', 'bệnh héo vi khuẩn', 'Ralstonia solanacearum', 'rau màu']"
426,idm_crop_rotation_qa_01__000426,TAG_HAS_SPACE,MED,"tags có token chứa space: ['bệnh héo vi khuẩn', 'luân canh', 'cây trồng kháng bệnh', 'rau màu', 'Ralstonia solanacearum']"
427,idm_crop_rotation_qa_02__000427,TAG_HAS_SPACE,MED,"tags có token chứa space: ['luân canh', 'bệnh héo vi khuẩn', 'chương trình luân canh', 'ký chủ', 'ớt', 'cà chua', 'cà tím']"
428,idm_crop_rotation_qa_03__000428,TAG_HAS_SPACE,MED,"tags có token chứa space: ['cỏ dại', 'ký chủ phụ', 'bệnh cây trồng', 'vectơ virus', 'phòng trừ cỏ dại']"
435,crop_mgmt_disease_chunk_01__000435,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Quản lý cây trồng', 'Phòng trừ bệnh', 'Dinh dưỡng cây trồng', 'Tưới tiêu', 'Phân bón hữu cơ']"
436,crop_mgmt_disease_chunk_02__000436,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Quản lý cây trồng', 'Thời vụ trồng', 'Phòng trừ bệnh', 'Thời tiết', 'Bệnh cây trồng']"
437,crop_mgmt_disease_chunk_03__000437,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Quản lý tưới tiêu', 'Phòng bệnh', 'Stress cây trồng', 'Úng nước', 'Bệnh cây trồng']"
438,crop_mgmt_disease_chunk_04__000438,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Dinh dưỡng cây trồng', 'Phòng bệnh', 'Phân bón hữu cơ', 'Kháng bệnh', 'Bệnh nấm đất']"
439,crop_mgmt_disease_chunk_05__000439,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Tàn dư hữu cơ', 'Bệnh cây trồng', 'Sclerotium rolfsii', 'Cấu trúc đất', 'Quản lý bệnh']"
440,crop_mgmt_disease_chunk_06__000440,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Chất hữu cơ phủ đất', 'Phòng bệnh', 'Tuyến trùng sưng rễ', 'Bổ sung đạm', 'Dinh dưỡng cây trồng']"
441,soil_disease_chunk_01__000441,TAG_HAS_SPACE,MED,"tags có token chứa space: ['đất ướt', 'bệnh rễ', 'Pythium', 'Phytophthora', 'bào tử du động']"
442,soil_disease_chunk_02__000442,TAG_HAS_SPACE,MED,"tags có token chứa space: ['thoát nước', 'lên luống', 'Pythium', 'Phytophthora', 'phòng bệnh']"
443,soil_disease_qa_01__000443,TAG_HAS_SPACE,MED,"tags có token chứa space: ['thoát nước', 'bệnh rễ', 'Pythium', 'Phytophthora', 'đất ẩm']"
444,soil_disease_qa_02__000444,TAG_HAS_SPACE,MED,"tags có token chứa space: ['lên luống', 'thoát nước', 'phòng bệnh', 'Pythium', 'Phytophthora']"
445,soil_disease_qa_03__000445,TAG_HAS_SPACE,MED,"tags có token chứa space: ['cơ chế bệnh', 'Pythium', 'Phytophthora', 'bào tử du động', 'thối rễ']"
446,disease_management_chunk_01__000446,TAG_HAS_SPACE,MED,"tags có token chứa space: ['vệ sinh', 'quản lý bệnh', 'IPM', 'bảo vệ cây trồng']"
447,disease_management_chunk_02__000447,TAG_HAS_SPACE,MED,"tags có token chứa space: ['giống kháng', 'bệnh hại', 'quản lý bệnh', 'cây trồng']"
448,disease_management_chunk_03__000448,TAG_HAS_SPACE,MED,"tags có token chứa space: ['quản lý cây trồng', 'sức khỏe cây', 'phòng bệnh', 'kỹ thuật trồng']"
449,disease_management_chunk_04__000449,TAG_HAS_SPACE,MED,"tags có token chứa space: ['cây giống', 'sạch bệnh', 'phòng bệnh', 'năng suất']"
450,disease_management_chunk_05__000450,TAG_HAS_SPACE,MED,"tags có token chứa space: ['xử lý hạt', 'thuốc trừ bệnh', 'phòng bệnh', 'an toàn']"
451,disease_management_chunk_06__000451,TAG_HAS_SPACE,MED,"tags có token chứa space: ['kiểm dịch', 'phòng bệnh', 'bảo vệ cây trồng', 'mầm bệnh']"
452,disease_management_chunk_07__000452,TAG_HAS_SPACE,MED,"tags có token chứa space: ['thuốc trừ nấm', 'phòng bệnh', 'quản lý bệnh', 'sử dụng thuốc']"
453,disease_management_chunk_08__000453,TAG_HAS_SPACE,MED,"tags có token chứa space: ['luân canh', 'phòng bệnh', 'quản lý đất', 'đa dạng sinh học']"
454,disease_management_chunk_09__000454,TAG_HAS_SPACE,MED,"tags có token chứa space: ['cuốc cỏ rãnh', 'thoát nước', 'bệnh thối rễ', 'Phytophthora', 'quản lý bệnh']"
455,rice_disease_water_qa_01__000455,TAG_HAS_SPACE,MED,"tags có token chứa space: ['lúa', 'tác nhân gây bệnh', 'nấm', 'đất', 'tưới nước']"
456,rice_disease_water_qa_02__000456,TAG_HAS_SPACE,MED,"tags có token chứa space: ['lúa nước', 'hạch nấm', 'Sclerotium rolfsii', 'vụ lúa', 'phòng bệnh']"
457,rice_disease_water_qa_03__000457,TAG_HAS_SPACE,MED,"tags có token chứa space: ['hạn chế lúa nước', 'tác nhân gây bệnh', 'phòng trừ', 'đất', 'luân canh']"
458,rice_disease_water_chunk_01__000458,TAG_HAS_SPACE,MED,"tags có token chứa space: ['lúa', 'tác nhân gây bệnh', 'tưới nước', 'đất']"
459,rice_disease_water_chunk_02__000459,TAG_HAS_SPACE,MED,"tags có token chứa space: ['lúa nước', 'Sclerotium rolfsii', 'nghiên cứu', 'hạch nấm']"
460,rice_disease_water_chunk_03__000460,TAG_HAS_SPACE,MED,"tags có token chứa space: ['vụ lúa nước', 'giảm nấm', 'tác nhân gây bệnh', 'đất', 'tưới nước']"
461,clean_seed_chunk_01__000461,TAG_HAS_SPACE,MED,"tags có token chứa space: ['hạt giống sạch', 'cây giống sạch bệnh', 'tác nhân gây bệnh', 'lan truyền bệnh', 'bảo vệ thực vật']"
462,clean_seed_chunk_02__000462,TAG_HAS_SPACE,MED,"tags có token chứa space: ['xử lý hạt giống', 'thuốc trừ nấm', 'nảy mầm', 'an toàn thuốc', 'giống sạch']"
463,clean_seed_chunk_03__000463,TAG_HAS_SPACE,MED,"tags có token chứa space: ['thân rễ', 'rễ củ', 'thân củ', 'nguồn giống', 'bệnh cây', 'lây lan bệnh']"
464,clean_seed_chunk_04__000464,TAG_HAS_SPACE,MED,"tags có token chứa space: ['cán bộ bảo vệ thực vật', 'hỗ trợ nông dân', 'chương trình giống sạch', 'kiểm soát bệnh', 'gừng', 'khoai tây']"
465,plant_quarantine_chunk_01__000465,TAG_HAS_SPACE,MED,"tags có token chứa space: ['kiểm dịch', 'bệnh cây trồng', 'tác nhân gây bệnh', 'ngoại lai', 'bảo vệ thực vật']"
466,plant_quarantine_chunk_02__000466,TAG_HAS_SPACE,MED,"tags có token chứa space: ['đường biên giới', 'tác nhân gây bệnh', 'vectơ côn trùng', 'khó khăn kiểm dịch', 'Việt Nam']"
467,plant_quarantine_chunk_03__000467,TAG_HAS_SPACE,MED,"tags có token chứa space: ['kiểm dịch', 'nhập khẩu hạt giống', 'vệ sinh', 'bảo vệ thực vật', 'phòng bệnh']"
468,plant_quarantine_qa_01__000468,TAG_HAS_SPACE,MED,"tags có token chứa space: ['vệ sinh', 'giày dép', 'bảo vệ thực vật', 'phòng bệnh', 'lây lan bệnh']"
469,plant_quarantine_qa_02__000469,TAG_HAS_SPACE,MED,"tags có token chứa space: ['lây lan bệnh', 'tác nhân gây bệnh', 'biên giới', 'gió', 'vectơ côn trùng']"
470,disease_resistance_qa_01__000470,TAG_HAS_SPACE,MED,"tags có token chứa space: ['giống kháng bệnh', 'phòng trừ bệnh', 'bảo vệ thực vật', 'nông nghiệp bền vững']"
471,disease_resistance_qa_02__000471,TAG_HAS_SPACE,MED,"tags có token chứa space: ['khuyến cáo', 'giống kháng bệnh', 'cán bộ nông nghiệp', 'phòng trừ bệnh']"
472,disease_resistance_chunk_01__000472,TAG_HAS_SPACE,MED,"tags có token chứa space: ['giống kháng bệnh', 'phòng trừ bệnh', 'nông nghiệp bền vững']"
473,disease_resistance_chunk_02__000473,TAG_HAS_SPACE,MED,"tags có token chứa space: ['khuyến cáo', 'giống kháng bệnh', 'cán bộ nông nghiệp', 'phòng trừ bệnh']"
474,grafting_disease_prevention_chunk_01__000474,TAG_HAS_SPACE,MED,"tags có token chứa space: ['ghép cây', 'kháng bệnh', 'bệnh đất', 'Fusarium', 'Pythium', 'Phytophthora']"
475,grafting_disease_prevention_chunk_02__000475,TAG_HAS_SPACE,MED,"tags có token chứa space: ['ghép cây', 'phòng bệnh', 'bệnh đất', 'Fusarium', 'Pythium', 'Phytophthora']"
476,grafting_disease_prevention_qa_01__000476,TAG_HAS_SPACE,MED,"tags có token chứa space: ['ghép cây', 'lưu ý', 'kháng bệnh', 'tăng trưởng', 'an toàn', 'chăm sóc']"
477,grafting_disease_prevention_qa_02__000477,TAG_HAS_SPACE,MED,"tags có token chứa space: ['ghép cây', 'cơ chế', 'kháng bệnh', 'bệnh đất', 'phòng bệnh']"
478,fungicide_usage_chunk_01__000478,TAG_HAS_SPACE,MED,"tags có token chứa space: ['thuốc trừ nấm', 'phòng trừ bệnh', 'xử lý hạt', 'tưới đất', 'cây ăn quả']"
479,fungicide_usage_chunk_02__000479,TAG_HAS_SPACE,MED,"tags có token chứa space: ['giám định bệnh', 'phân loại nấm', 'thuốc trừ nấm', 'bệnh sương mai', 'bệnh phấn trắng']"
480,fungicide_usage_chunk_03__000480,TAG_HAS_SPACE,MED,"tags có token chứa space: ['điều kiện phát triển', 'bệnh nấm lá', 'bào tử nấm', 'lan truyền bệnh', 'độ ẩm', 'nhiệt độ']"
481,fungicide_usage_chunk_04__000481,TAG_HAS_SPACE,MED,"tags có token chứa space: ['thời điểm phun thuốc', 'dự báo thời tiết', 'phòng trừ sớm', 'mật độ nấm thấp', 'hiệu quả phòng trừ']"
482,fungicide_usage_qa_01__000482,TAG_HAS_SPACE,MED,"tags có token chứa space: ['đề kháng thuốc', 'bệnh nấm phát triển', 'khó phòng trừ', 'hiệu quả thuốc', 'phòng trừ sớm']"
483,fungicide_usage_qa_02__000483,TAG_HAS_SPACE,MED,"tags có token chứa space: ['giảm kháng thuốc', 'luân phiên thuốc', 'nồng độ thuốc', 'khoảng cách phun', 'phun thuốc đúng cách']"
484,fungicide_usage_qa_03__000484,TAG_HAS_SPACE,MED,"tags có token chứa space: ['chọn thuốc', 'thuốc chất lượng', 'nguồn thuốc', 'hiệu quả thuốc', 'phòng trừ bệnh']"
485,hygiene_management_chunk_01__000485,TAG_HAS_SPACE,MED,"tags có token chứa space: ['vệ sinh', 'nhà lưới', 'phòng bệnh', 'cây trồng', 'bệnh đất']"
486,hygiene_management_chunk_02__000486,TAG_HAS_SPACE,MED,"tags có token chứa space: ['vệ sinh', 'phòng bệnh', 'vườn ươm', 'khử trùng', 'cây giống']"
487,hygiene_management_chunk_03__000487,TAG_HAS_SPACE,MED,"tags có token chứa space: ['khử trùng', 'giày dép', 'phòng bệnh', 'bệnh đất', 'an toàn sinh học']"
488,hygiene_management_qa_01__000488,TAG_HAS_SPACE,MED,"tags có token chứa space: ['đất sạch', 'phòng bệnh', 'bệnh hại', 'quản lý dịch hại', 'cây trồng khỏe']"
489,hygiene_management_qa_02__000489,TAG_HAS_SPACE,MED,"tags có token chứa space: ['kiểm tra cây', 'xử lý cây bệnh', 'phòng bệnh', 'vườn ươm', 'cây giống']"
490,hygiene_management_qa_03__000490,TAG_HAS_SPACE,MED,"tags có token chứa space: ['vệ sinh cá nhân', 'bao giày dép', 'bồn rửa chân', 'phòng bệnh', 'an toàn sinh học']"
491,organic_capsicum_chunk_01__000491,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Bệnh cây trồng', 'Phân hữu cơ', 'Tuyến trùng', 'Pythium', 'Phủ lớp mulch']"
492,organic_capsicum_qa_01__000492,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Bệnh cây trồng', 'Cơ chế phòng bệnh', 'Phân hữu cơ', 'Mulch', 'Tuyến trùng', 'Pythium']"
493,organic_capsicum_qa_02__000493,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Phòng bệnh cây trồng', 'Thời điểm áp dụng', 'Phân hữu cơ', 'Mulch', 'Cây ớt']"
494,organic_capsicum_qa_03__000494,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Lưu ý kỹ thuật', 'Phân hữu cơ', 'Mulch', 'Phòng bệnh', 'Cây ớt']"
495,soilborne_disease_chunk_01__000495,TAG_HAS_SPACE,MED,"tags có token chứa space: ['bệnh thối rễ', 'bệnh thối thân', 'tác nhân đất', 'lan truyền bệnh', 'cây trồng']"
496,soilborne_disease_chunk_02__000496,TAG_HAS_SPACE,MED,"tags có token chứa space: ['triệu chứng bệnh', 'thối rễ', 'thối thân', 'còi cọc', 'vàng lá', 'héo cây']"
497,soilborne_disease_chunk_03__000497,TAG_HAS_SPACE,MED,"tags có token chứa space: ['tác nhân gây bệnh', 'nấm', 'vi khuẩn', 'tuyến trùng', 'bệnh đất', 'lan truyền bệnh']"
498,soilborne_disease_chunk_04__000498,TAG_HAS_SPACE,MED,"tags có token chứa space: ['đặc điểm tác nhân', 'tồn tại đất', 'lan truyền bệnh', 'phổ ký chủ', 'vi khuẩn', 'nấm']"
499,soilborne_disease_qa_01__000499,TAG_HAS_SPACE,MED,"tags có token chứa space: ['bệnh phổ biến', 'điều kiện khí hậu', 'trồng trọt quanh năm', 'lan truyền bệnh', 'cây giống', 'thoát nước kém']"
500,soilborne_disease_qa_02__000500,TAG_HAS_SPACE,MED,"tags có token chứa space: ['chẩn đoán bệnh', 'kiểm tra mẫu', 'phòng thí nghiệm', 'bệnh thối rễ', 'bệnh thối thân']"
501,soilborne_disease_qa_03__000501,TAG_HAS_SPACE,MED,"tags có token chứa space: ['phân biệt bệnh', 'héo mạch dẫn', 'vi khuẩn', 'Fusarium', 'Verticillium', 'chẩn đoán']"
502,soilborne_disease_qa_04__000502,TAG_HAS_SPACE,MED,"tags có token chứa space: ['lưu ý chẩn đoán', 'phân lập', 'giám định', 'lây bệnh nhân tạo', 'bệnh phức hợp', 'bệnh thối rễ']"
503,sclerotinia_qa_01__000503,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Sclerotinia sclerotiorum', 'bệnh thối ướt', 'nấm gây hại', 'cây hai lá mầm', 'bệnh cây trồng']"
504,sclerotinia_qa_02__000504,TAG_HAS_SPACE,MED,"tags có token chứa space: ['điều kiện phát triển', 'nấm Sclerotinia', 'thời tiết ẩm ướt', 'nhiệt độ lạnh', 'bệnh thối ướt']"
505,sclerotinia_qa_03__000505,TAG_HAS_SPACE,MED,"tags có token chứa space: ['chu kỳ phát triển', 'hạch nấm', 'quả thể đĩa', 'bào tử túi', 'xâm nhiễm nấm']"
506,sclerotinia_qa_04__000506,TAG_HAS_SPACE,MED,"tags có token chứa space: ['phòng trừ', 'luân canh', 'quản lý tán cây', 'bệnh thối ướt', 'Sclerotinia sclerotiorum']"
507,sclerotinia_qa_05__000507,TAG_HAS_SPACE,MED,"tags có token chứa space: ['phân lập nấm', 'khử trùng', 'môi trường thạch', 'Sclerotinia sclerotiorum', 'kỹ thuật phân lập']"
508,sclerotium_rolfsii_chunk_01__000508,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Sclerotium rolfsii', 'nấm thối gốc', 'bệnh cây trồng', 'thối gốc thân', 'nấm bệnh']"
509,sclerotium_rolfsii_chunk_02__000509,TAG_HAS_SPACE,MED,"tags có token chứa space: ['phổ ký chủ', 'xâm nhiễm', 'Sclerotium rolfsii', 'thối gốc thân', 'nấm bệnh']"
510,sclerotium_rolfsii_chunk_03__000510,TAG_HAS_SPACE,MED,"tags có token chứa space: ['thời tiết', 'điều kiện phát triển', 'Sclerotium rolfsii', 'độ ẩm', 'nấm bệnh']"
511,sclerotium_rolfsii_chunk_04__000511,TAG_HAS_SPACE,MED,"tags có token chứa space: ['bảo tồn', 'hạch nấm', 'Sclerotium rolfsii', 'tồn tại trong đất', 'nấm bệnh']"
512,sclerotium_rolfsii_chunk_05__000512,TAG_HAS_SPACE,MED,"tags có token chứa space: ['xâm nhiễm', 'quá trình phát triển', 'Sclerotium rolfsii', 'thối gốc thân', 'nấm bệnh']"
513,sclerotium_rolfsii_chunk_06__000513,TAG_HAS_SPACE,MED,"tags có token chứa space: ['phòng trừ', 'luân canh', 'ngập nước', 'Sclerotium rolfsii', 'thối gốc thân']"
514,sclerotium_rolfsii_chunk_07__000514,TAG_HAS_SPACE,MED,"tags có token chứa space: ['phân lập', 'Sclerotium rolfsii', 'môi trường thạch', 'khử trùng', 'mẫu bệnh']"
515,rhizoctonia_qa_01__000515,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Bệnh nấm', 'Rhizoctonia', 'Cây trồng', 'Bệnh thối rễ', 'Bệnh khô vằn']"
516,rhizoctonia_qa_02__000516,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Triệu chứng bệnh', 'Rhizoctonia', 'Khô vằn', 'Thối rễ', 'Lở cổ rễ']"
517,rhizoctonia_qa_03__000517,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Thời tiết', 'Độ ẩm', 'Rhizoctonia', 'Bệnh nấm', 'Phát triển bệnh']"
518,rhizoctonia_qa_04__000518,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Cơ chế xâm nhiễm', 'Rhizoctonia', 'Nấm', 'Bệnh thối rễ', 'Hạch nấm']"
519,rhizoctonia_qa_05__000519,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Phân lập nấm', 'Chẩn đoán', 'Rhizoctonia', 'Môi trường thạch', 'Nấm bệnh']"
520,rhizoctonia_qa_06__000520,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Phòng trừ', 'Rhizoctonia', 'Thuốc trừ nấm', 'Luân canh', 'Xử lý hạt giống']"
521,rhizoctonia_chunk_01__000521,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Rhizoctonia là gì?', 'Các bệnh do Rhizoctonia gây ra trên cây trồng?', 'Đặc điểm chung của nấm Rhizoctonia?', 'Điều kiện phát triển của Rhizoctonia?']"
522,rhizoctonia_chunk_02__000522,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Triệu chứng bệnh Rhizoctonia là gì?', 'Dấu hiệu nhận biết bệnh khô vằn trên lúa và ngô?', 'Biểu hiện bệnh thối trên bắp cải?', ""Triệu chứng 'đầu mác' ở rễ là gì?""]"
523,rhizoctonia_chunk_03__000523,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Cơ chế xâm nhiễm của Rhizoctonia?', 'Đặc điểm sinh học của nấm Rhizoctonia?', 'Làm sao phân biệt Rhizoctonia với các nấm khác?', 'Nấm Rhizoctonia tồn tại ở đâu?']"
524,rhizoctonia_chunk_04__000524,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Phân lập nấm', 'Chẩn đoán', 'Rhizoctonia', 'Môi trường thạch', 'Nấm bệnh']"
525,oomycetes_info_chunk_01__000525,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Phytophthora', 'Pythium', 'Oomycetes', 'Chromista', 'vi sinh vật giống nấm']"
526,oomycetes_info_chunk_02__000526,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Oomycetes', 'nấm thực', 'sợi nấm không vách ngăn', 'đặc điểm phân biệt']"
527,pyo_phyto_chunk_01__000527,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Pythium', 'Phytophthora', 'du động bào tử', 'bọc bào tử động', 'lan truyền bệnh']"
528,pyo_phyto_chunk_02__000528,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Pythium', 'Phytophthora', 'bọc bào tử', 'du động bào tử', 'hình thái']"
529,pyo_phyto_chunk_03__000529,TAG_HAS_SPACE,MED,"tags có token chứa space: ['du động bào tử', 'lan truyền bệnh', 'Pythium', 'Phytophthora', 'đất ướt']"
530,pyo_phyto_chunk_04__000530,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Phytophthora', 'bào tử hậu', 'bảo tồn', 'đất', 'P. cinnamomi']"
531,pyo_phyto_qa_01__000531,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Pythium', 'du động bào tử', 'bọc giả', 'giải phóng bào tử', 'cơ chế']"
532,pyo_phyto_qa_02__000532,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Phytophthora', 'du động bào tử', 'bọc bào tử', 'phân tán', 'gió']"
533,pyo_phyto_qa_03__000533,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Pythium', 'Phytophthora', 'du động bào tử', 'đất ướt', 'phòng trừ']"
534,pyth_phyt_sex_repro_chunk_01__000534,TAG_HAS_SPACE,MED,"tags có token chứa space: ['sinh sản hữu tính', 'Pythium', 'Phytophthora', 'bào tử trứng', 'chu kỳ bệnh']"
535,pyth_phyt_sex_repro_chunk_02__000535,TAG_HAS_SPACE,MED,"tags có token chứa space: ['sterol', 'môi trường PCA', 'Pythium', 'Phytophthora', 'sinh trưởng nấm']"
536,pyth_phyt_sex_repro_chunk_03__000536,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Pythium', 'đồng tản', 'dị tản', 'sinh sản hữu tính', 'giới tính nấm']"
537,pyth_phyt_sex_repro_chunk_04__000537,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Phytophthora', 'khác tản', 'giới tính nấm', 'sinh sản hữu tính', 'bào tử trứng']"
538,phytophthora_pythium_chunk_01__000538,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Phytophthora', 'Pythium', 'bào tử', 'túi noãn', 'túi đực', 'giám định']"
539,phytophthora_pythium_chunk_02__000539,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Phytophthora', 'Pythium', 'sợi nấm', 'tốc độ mọc', 'PDA', 'đĩa cấy']"
540,phytophthora_pythium_chunk_03__000540,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Pythium', 'bọc bào tử', 'du động bào tử', 'môi trường WA', 'PCA', 'sốc nhiệt']"
541,phytophthora_pythium_chunk_04__000541,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Phytophthora', 'bọc bào tử', 'PSM', 'PCA', 'kích thích', 'ánh sáng']"
542,phytophthora_pythium_qa_01__000542,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Phytophthora', 'Pythium', 'giám định', 'bệnh cây', 'bào tử', 'túi noãn']"
543,phytophthora_pythium_qa_02__000543,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Pythium', 'sốc nhiệt', 'bào tử', 'kích thích', 'nuôi cấy']"
544,phytophthora_pythium_qa_03__000544,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Phytophthora', 'Pythium', 'du động bào tử', 'phân biệt', 'giám định']"
545,phytophthora_pythium_qa_04__000545,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Pythium', 'sinh sản hữu tính', 'túi đực', 'túi noãn', 'bào tử trứng', 'cơ chế sinh sản']"
546,phytophthora_pythium_qa_05__000546,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Phytophthora', 'dị tản', 'sinh sản hữu tính', 'lai giống', 'giới tính', 'phòng thí nghiệm']"
547,pythium_chunk_01__000547,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Pythium', 'Oomycete', 'Chromista', 'nấm trứng', 'sinh vật vi sinh']"
548,pythium_chunk_02__000548,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Pythium', 'du động bào tử', 'lan truyền', 'đất ướt', 'nước tưới']"
549,pythium_qa_01__000549,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Pythium', 'Oomycete', 'Chromista', 'nấm thực', 'phân loại sinh vật']"
550,pythium_qa_02__000550,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Pythium', 'du động bào tử', 'bào tử vô tính', 'lan truyền', 'đất ẩm']"
551,pythium_qa_03__000551,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Pythium', 'kiểm soát', 'đất ướt', 'tưới nước', 'du động bào tử']"
552,pythium_disease_chunk_01__000552,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Bệnh cây', 'Pythium', 'Thối rễ', 'Nấm trứng']"
553,pythium_disease_chunk_02__000553,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Sinh học bệnh', 'Chu kỳ bệnh', 'Pythium', 'Xâm nhiễm']"
554,pythium_disease_chunk_03__000554,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Chẩn đoán bệnh', 'Phân lập nấm', 'Pythium', 'Triệu chứng bệnh']"
555,pythium_disease_chunk_04__000555,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Phòng trừ bệnh', 'Pythium', 'Quản lý đất', 'Thuốc trừ nấm']"
556,pythium_disease_qa_01__000556,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Cơ chế bệnh', 'Pythium', 'Cây con và cây trưởng thành', 'Khả năng chống chịu']"
557,pythium_disease_qa_02__000557,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Điều kiện phát triển', 'Pythium', 'Đất ẩm', 'Môi trường']"
558,pythium_disease_qa_03__000558,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Lưu ý phòng trừ', 'Thuốc trừ nấm', 'An toàn', 'Hiệu quả']"
559,pythium_disease_qa_04__000559,TAG_HAS_SPACE,MED,"tags có token chứa space: ['Cơ chế bệnh', 'Xâm nhiễm', 'Pythium', 'Rễ cây']"
560,phytophthora_chunk_01__000560,TAG_HAS_SPACE,MED,"tags có token chứa space: ['nấm trứng', 'Phytophthora', 'du động bào tử', 'phòng trừ', 'nấm thực', 'bệnh cây']"
561,phytophthora_chunk_02__000561,TAG_HAS_SPACE,MED,"tags có token chứa space: ['bệnh cây', 'Phytophthora', 'thối rễ', 'thối thân', 'mốc sương', 'cây trồng']"
562,phytophthora_chunk_03__000562,TAG_HAS_SPACE,MED,"tags có token chứa space: ['triệu chứng', 'Phytophthora', 'thối rễ', 'héo', 'cây trồng', 'bệnh cây']"
563,phytophthora_chunk_04__000563,TAG_HAS_SPACE,MED,"tags có token chứa space: ['xâm nhiễm', 'Phytophthora', 'bào tử', 'mưa tạt', 'côn trùng', 'lan truyền']"
564,phytophthora_chunk_05__000564,TAG_HAS_SPACE,MED,"tags có token chứa space: ['phổ ký chủ', 'Phytophthora', 'P. palmivora', 'P. infestans', 'đặc điểm', 'bệnh cây']"
